id,term,description,source,collected_date
454,보험계약 관계자,"보험계약의 당사자(보험자, 보험계약자), 피보험자, 보험금수익자 및 보험자의 보조자, 생명보험모집인, 생명보험대리점, 진단심사의, 손해보험대리점, 손해보험모집인을 말한다. 그리고 구미에서는 보험중개인이 활용되고 있는데, 이것도 보험자의 보조자에 포함된다.",KIDI_BIGIN,2025-08-13 17:23:01
213,보험계약 관계자,"피보험자, 보험수익자, 대리인 * 신체손해/비용손해 보장 가. 피보험자: 보험사고 발생의 대상이 되는 사람으로 피보험자(보험대상자)라 정함 나. 보험수익자(보험금을 받는 자): 보험사고 발생시 보험금 청구권을 갖는 사람 다. 대리인: 다른 사람을 대신하여 의사 표시를 하고 또 의사 표시를 받을 권한을 가진 사람 * 재물손해 보장/배상책임 보장 가. 피보험자: 보험사고가 발생함으로써 손해를 입을 수 있는 사람, 즉 피보험이익을 지니고 있는 사람을 말하며, 해당 보험금을 청구할 수 있는 사람 나. 대리인: 다른 사람을 대신하여 의사 표시를 하고 또 의사 표시를 받을 권한을 가진 사람",KNIA,2025-08-14 12:21:26
154,보험계약 관계자 / /,"보험계약의 당사자(보험자, 보험계약자), 피보험자, 보험금수익자 및 보험자의 보조자, 생명보험모집인, 생명보험대리점, 진단심사의, 손해보험대리점, 손해보험모집인, 보험중개인 등을 보험계약 관계자라고 한다.",DB생명,2025-08-14 13:18:54
155,보험계약 대출 / /,보험계약에 대한 해약환급금의 일정비율 내에서 보험계약자가 언제든지 자유롭게 대출을 받을 수 있는 것을 말한다.,DB생명,2025-08-14 13:18:54
452,보험계약(?),"보험계약이란 형식적인 법률개념으로서 파악하는 한 당사자의 한쪽(보험자)이 일정의 우연한 사고(보험사고)가 발생하였을 때, 계약상 정해진 재산적 급부(보험금의 지급)를 할 것을 약속하고, 여기에 대하여 상대쪽(보험계약자)이 보수(보험료)를 지급할 것을 약속함으로써, 상법에 의하여 그 효력을 가지게 되는 계약이라고 할 수가 있다. 그리고 보험계약의 성격에 관해서는 1유상 2쌍무 3낙성 4불요식 5사행 6선의 7부합 등의 계약성을 들 수 있다. 다시 주식회사 등의 영리기업이 보험자인 경우에는 상행위성이라는 성격이 추가된다. 상호회사가 보험자인 경우에는 형식적으로는 상행위성은 인정되지 않는다.",KIDI_BIGIN,2025-08-13 17:23:01
457,보험계약법,"보험계약관계를 규제하는 법률. 엄밀히 말하면 영리보험에 있어서 보험관계법을 말하는 것이지만, 상호보험의 보험관계에 있어서는 그 성격이 허락하는 한, 보험계약법이 준용되도록 상법에서 규정하고 있다. 보험업을 영위하는 것은 상행위로 상법은 명시하고 있으므로 보험계약법은 상법의 일부로 규정되어 있다. 보험계약은 보험자가 작성한 보통보험약관에 의하여 체결되기 때문에 대개 그 내용을 잘 모르고, 더구나 경제적으로 약자의 처지에 있는 보험계약자를 보호하기 위하여 보험자의 의사에 상관없이 적용되는, 이른바 강행법을 보험 계약법에 도입하고 있다. 보험계약법 외에 보험계약관계법에는 상법 이외에 자동차손해배상법, 화재로 인한 재해보상과 보험가입에 관한 법률 등과 같은 특별법도 있다.",KIDI_BIGIN,2025-08-13 17:23:02
215,보험계약법,"보험자와 보험가입자 사이의 보험계약관계를 규율하는 사법으로, 상법의 일부(제4편 보험편)로 규정되어 있다. 보험계약은 보험자가 작성한 보통보험약관에 의하여 체결되기 때문에 대개 그 내용을 잘 모르고, 더구나 경제적으로 약자의 처지에 있는 보험계약자를 보호하기 위하여 보험자의 의사에 상관없이 적용되는, 이른바 강행법을 보험계약법에 도입하고 있다. 즉 상법 제663조에서는 보험계약에 관한 상법상의 규정을 당사자간의 특약에 의하여도 보험계약자, 피보험자, 보험수익자 등의 불이익이 되게 변경하지 못한다고 규정하고 있다. 이에 따라 보험계약법의 내용이 보험대상인(보험계약자, 피보험자, 보험수익자)에게 유리하도록 반영된 경우는 유효이나, 불리하도록 반영된 내용은 무효가 된다.",KNIA,2025-08-14 12:21:26
122,보험계약법,"보험계약관계를 규제하는 법률. 엄밀히 말하면 영리보험에 있어서 보험관계법을 말하는 것이지만, 상호보험의 보험관계에 있어서는 그 성격이 허락하는 한, 보험계약법이 준용되도록 상법에서 규정하고 있다. 보험업을 영위하는 것은 상행위로 상법은 명시하고 있는데서 보험계약법은 상법의 일부로 규정되어 있다. 보험계약은 보험자가 작성한 보통보험약관에 의하여 체결되기 때문에 대개 그 내용을 잘 모르고, 더구나 경제적으로 약자의 처지에 있는 보험계약자를 보호하기 위하여 보험자의 의사에 상관없이 적용되는, 이른바 강행법을 보험계약법에 도입하고 있다. 보험계약법 외에 보험계약관계법에는 상법 이외에 자동차 손해배상법, 화재로 인한 재해보상과 보험가입에 관한 법률 등과 같은 특별법도 있다.",한화생명,2025-08-14 14:29:51
156,보험계약법 / /,"보험계약관계를 규제하는 법률. 엄밀히 말하면 영리보험에 있어서 보험관계법을 말하는 것이지만, 상호보험의 보험관계에 있어서는 그 성격이 허락하는 한, 보험계약법이 준용되도록 상법에서 규정하고 있다. 보험업을 영위하는 것은 상행위로 상법은 명시하고 있으므로 보험계약법은 상법의 일부로 규정되어 있다. 보험계약은 보험회사가 작성한 보통보험약관에 의하여 체결되기 때문에 대개 그 내용을 잘 모르고, 더구나 경제적으로 약자의 처지에 있는 보험계약자를 보호하기 위하여 보험회사의 의사에 상관없이 적용되는, 이른바 강행법을 보험 계약법에 도입하고 있다. 보험계약법 외에 보험계약관계법에는 상법 이외에 자동차손해배상법, 화재로 인한 재해보상과 보험가입에 관한 법률 등과 같은 특별법도 있다.",DB생명,2025-08-14 13:18:54
459,보험계약의 갱신,종전의 보험계약의 만기때에 원칙적으로 본래의 보험계약과 동일한 내용 ̇조건(보험기간은 제외)을 가지고 새로운 보험계약을 체결하는 것을 말한다. 이 경우에는 새로운 보험증권이 발행된다. 화재보험 등에서는 새로운 보험증권이 발행되지 않는 보험계약의 계속과 갱신은 구별되고 있다. 그러나 갱신이나 계속이나 신계약으로서의 성격에는 차이가 없는 것으로 되어 있다.,KIDI_BIGIN,2025-08-13 17:23:02
134,보험계약의 갱신,"종전의 보험계약의 만기때에 원칙적으로 본래의 보험계약과 동일한 내용, 조건(보험기간은 제외)을 가지고 새로운 보험계약을 체결하는 것을 말한다. 이 경우에는 새로운 보험증권(보험가입증서)이 발행된다. 화재보험등에서는 새로운 보험증권(보험가입증서)(보험가입증서)이 발행되지 않는 보험계약의 계속과 갱신은 구별하고 있다. 그러나 갱신이나 계속이나 신계약으로서의 성격에는 차이가 없는 것으로 되어 있다.",한화생명,2025-08-14 14:29:51
216,보험계약의 갱신 [영 : ],종전의 보험계약의 만기때에 원칙적으로 본래의 보험계약과 동일한 내용 ̇조건(보험기간은 제외)을 가지고 새로운 보험계약을 체결하는 것을 말한다. 이 경우에는 새로운 보험증권이 발행된다. 화재보험 등에서는 새로운 보험증권이 발행되지 않는 보험계약의 계속과 갱신은 구별되고 있다. 그러나 갱신이나 계속이나 신계약으로서의 성격에는 차이가 없는 것으로 되어 있다.,KNIA,2025-08-14 12:21:26
461,보험계약의 당사자,보험자와 보험계약자를 말한다.,KIDI_BIGIN,2025-08-13 17:23:02
464,보험계약의 무효,"보험계약이 어떠한 이유로 인해 계약 성립때부터 당사자가 의도한 효과가 발생하지 않는 것을 말한다. 무효 원인으로써는 법률행위 전반에 공통되는 것과, 보험계약에 특유한 것이 있는데 특유의 것으로는 피보험 이익의 부존재, 초과보험의 초과부분, 계약 당시 피보험자가 사고가 이미 생겼다는 것을 알고 있었을 때 등을 들 수 있다.",KIDI_BIGIN,2025-08-13 17:23:02
157,보험계약의 무효 / 의 /,"보험계약이 그 효력을 발생시키기 위한 요건의 일부 또는 전부에 어떠한 하자가 있어, 당사자간에 의도한 보험계약상의 효과가 발생되지 않는 것을 말한다. 보험계약의 경우 1 타인의 사망을 보험금 지급사유로 하는 계약에서 피보험자의 서면에 의한 동의를 얻지 아니한 경우와 215세 미만자, 심신상실자 또는 심신박약자의 사망을 보험사고로 한 보험계약은 무효가 된다.",DB생명,2025-08-14 13:18:54
158,보험계약의 변경 / 의 /,"보험계약의 변경은 계약자 또는 보험수익자 변경, 계약자의 경제적 사정의 변화에 의한 계약내용의 변경 및 보험종목의 변경 등이 있다. 계약자 또는 보험수익자 변경은 계약자 또는 보험수익자가 사망하였을 경우 및 사망이외의 경우에 상속인 또는 보험계약자의 청구에 의해 변경한다. 계약내용의 변경은 주로 계약체결 후 계약자의 보험료 부담능력이 현저하게 감소되었을 때 계약내용을 변경하여 계약을 유지시키는데 목적이 있는 것으로 이에는 보험금의 감액, 보험료 납입기간의 변경, 보험기간의 연장, 감액완납보험으로의 변경 등이 있다. 보험종목을 변경할 수 있는 대상은 「책임개시일로부터 2년 이상 경과된 유효한 개인보험계약」으로 한정하고 있으며, 그 구체적인 방법은 회사의 사업방법서에 정하는 방법에 의하도록 규정하고 있다.",DB생명,2025-08-14 13:18:54
466,보험계약의 실효,"넓은 의미로는 보험계약의 종료, 좁은 의미로는 당사자의 의사에 의하지 않고 보험계약이 효력을 잃는 다음과 같은 경우를 의미한다. 1보험자가 부담해야 할 보험사고 이외의 사유에 의해서 보험의 목적 등의 전부 또는 일부가 멸실하였을 경우 2보험기간 중에 보험계약자 또는 피보험자의 책임으로 귀착될 사유에 의해서 또는 보험 목적의 양도에 의해서 현저하게 위험이 변경 ̇증대된 경우 3보험자가 파산선고를 받은 경우. 생명보험계약에서는 보험료납입의 유예기간이 지났는데도 보험료가 납입되지 않으면 그 보험계약은 보험회사의 의사표시를 필요로 하지않고 그 효력이 장래에 자동적으로 상실되는데, 이를 실무상 <실효〉라고 한다. 보험료 미납입으로 인하여 생명보험계약이 실효되는 요건으로는 4유예기간내에 보험료가 납입되지 아니하였을 것 5보험회사 측에 수령지체가 없을 것 6보험료의 납입을 최고하였을 것이 요구된다.",KIDI_BIGIN,2025-08-13 17:23:02
218,보험계약의 실효,"넓은 의미로는 보험계약의 종료, 좁은 의미로는 당사자의 의사에 의하지 않고 보험계약이 효력을 잃는 다음과 같은 경우를 의미한다. 1보험자가 부담해야 할 보험사고 이외의 사유에 의해서 보험의 목적 등의 전부 또는 일부가 멸실하였을 경우 2보험기간 중에 보험계약자 또는 피보험자의 책임으로 귀착될 사유에 의해서 또는 보험 목적의 양도에 의해서 현저하게 위험이 변경 ̇증대된 경우 3보험자가 파산선고를 받은 경우.",KNIA,2025-08-14 12:21:26
469,보험계약의 전환,"생명보험계약에서 보험기간 중 보험계약자의 요청에 따라 보험종목을 변경하는 것을 말한다. 책임개시일을 전환일로 하고, 전환전계약의 전환일까지의 순보험료식 책임준비금과 배당금의 합계액에서 전환일까지의 미납입보험료를 차감한 금액을 전환 후 계약의 일시납 책임준비금으로 이관하여 전환 후 계약 보험가입금액의 전부 또는 일부에 해당하는 보험료가 일시에 납입될 것을 원칙으로 한다. 이 제도는 보험기간의 중도에 보험계약자의 가족구성 ̇수입 등 생활설계의 변화에 따라 보장의 크기나 내용을 변경할 필요가 생길 때, 그 수요를 충족시키기 위해서 만들어진 것이다.",KIDI_BIGIN,2025-08-13 17:23:02
219,보험계약의 전환,"생명보험계약에서 보험기간 중 보험계약자의 요청에 따라 보험종목을 변경하는 것을 말한다. 책임개시일을 전환일로 하고, 전환전계약의 전환일까지의 순보험료식 책임준비금과 배당금의 합계액에서 전환일까지의 미납입보험료를 차감한 금액을 전환 후 계약의 일시납 책임준비금으로 이관하여 전환 후 계약 보험가입금액의 전부 또는 일부에 해당하는 보험료가 일시에 납입될 것을 원칙으로 한다. 이 제도는 보험기간의 중도에 보험계약자의 가족구성, 수입 등 생활설계의 변화에 따라 보장의 크기나 내용을 변경할 필요가 생길 때, 그 수요를 충족시키기 위해서 만들어진 것이다. 즉 기 계약의 책임준비금을 해약에 따른 공제 없이 전액 활용하여 전환 후의 새로운 계약의 일부에 충당함과 아울러, 계약자 배당의 권리를 그대로 살려서 새로운 보험으로 전환할 수 있다. 기계약의 축적분을 새로 가입하려는 보험의 일시납 또는 선납보험료에 충당하기 때문에 이 제도를 활용하면 신규로 가입하는 것보다 저렴한 보험료로 가입할 수 있다.",KNIA,2025-08-14 12:21:26
159,보험계약의 전환 (구 계약전환) / /,"생명보험계약에서 보험기간 중 보험계약자의 요청에 따라 보험종목을 변경하는 것을 말한다. 이 제도는 보험기간의 중도에 보험계약자의 가족구성·수입 등 생활설계의 변화에 따라 보장의 크기나 내용을 변경할 필요가 생길 때, 그 수요를 충족시키기 위해서 만들어진 것이다. 즉 이 제도에서는 기계약의 책임준비금을 해약에 따른 공제 없이 전액 활용하여 전환 후의 새로운 계약의 일부에 충당함과 아울러, 계약자 배당의 권리를 그대로 살려서 새로운 보험에 전환할 수 있다. 기계약의 축적분을 새로 가입하려는 보험의 일시납 또는 선납보험료에 충당하기 때문에 이 제도를 활용하면 신규로 가입하는 것보다 저렴한 보험료로 가입할 수 있다.",DB생명,2025-08-14 13:18:54
470,보험계약의 청약,"보험계약은 낙성계약으로, 청약과 승낙에 의해서 성립되는 것인데, 청약〉이란 승낙과 합치시킴으로써 계약을 성립시키려고 하는 의사표시를 말한다. 생명보험계약의 청약에 있어서는 계약요소인 당사자, 피보험자, 보험사고, 보험기간, 보험금액, 보험료가 구체적으로 기재되어 있지 않으면 안된다. 청약의 구속력에 관한 민법의 일반원칙에 의하면, 생명보험계약의 청약은 승낙기간을 규정하고 있지 않는 것이 통례이므로, 승낙의 통지를 하기까지에 필요한 기간안에는 그 청약을 취소할 수 없는 것이 원칙이지만 생명보험회사는 계약청약자보호의 견지에서 일정요건하에, 쿨링 ̇오프제도를 채용하고 있다. 생명보험계약의 청약은 미리 생명보험회사가 작성해 놓은 생명보험계약청약서에 필요사항을 기입하여 그것을 생명보험회사에 제출하도록 되어 있다. 그런데 피보험자의 건강상태 등에 따라서는 보험회사는 청약한 그대로의 내용이 아니고 일정한 조건을 부가하는 일이 있다. 이 경우 당초의 청약은 거절하고 생명보험회사측에서 새로운 청약을 한 것으로 간주된다. 청약자가 이 조건을 승낙하면 생명보험계약은 성립되게 된다.",KIDI_BIGIN,2025-08-13 17:23:02
472,보험계약의 체결,"보험계약은 불요식의 낙성(의 )계약으로, 계약의 체결을 희망하는 사람과 보험자 사이에서 계약의 각 요소에 대한 합의가 이루어지면 성립된다. 그러나 보험계약이 약관에 의한 거래이기 때문에 실제로는 청약할 때에 보험계약 청약서가 이용된다.",KIDI_BIGIN,2025-08-13 17:23:02
107,보험계약의 체결,"보험계약은 불요식의 낙성(의 ) 계약으로, 계약의 체결을 희망하는 사람과 보험자 사이에서 계약의 각 요소에 대한 합의가 이루어지면 성립된다. 그러나 보험계약이 약관에 의한 거래이기 때문에 실제로는 청약할 때에 보험계약청약서가 이용된다.",한화생명,2025-08-14 14:29:51
160,보험계약의 체결 / 의 /,"보험계약은 불요식의 낙성계약으로, 계약의 체결을 희망하는 사람과 보험자 사이에서 계약의 각 요소에 대한 합의가 이루어지면 성립된다.",DB생명,2025-08-14 13:18:54
475,보험계약의 해지,"보험계약이 당사자의 의사에 의하여 종료되는 경우인데, 보험계약자에 의한 해지와 보험자에 의한 해지가 있다. 보험계약자에 의한 해지에는 1보험자의 책임개시 전의 임의해지 2보험자가 파산한 경우 3약관의 규정에 의거한 경우가 있으며, 보험자에 의한 해지에는 1고지의무 위반 2보험기간 중에 위험이 현저하게 증대되었을 경우 3약관의 규정에 의거한 경우 4보험계약자가 파산하였을 경우.",KIDI_BIGIN,2025-08-13 17:23:02
161,보험계약의 해지 / 의 /,"보험계약이 당사자의 의사에 의하여 종료되는 경우인데, 보험계약자에 의한 해지와 보험자에 의한 해지가 있다. 보험계약자에 의한 해지에는 1보험자의 책임 개시전의 임의 해지 2보험자가 파산한 경우 3 약관의 규정에 의거한 경우가 있으며, 보험자에 의한 해지에는 1고지의무 위반 2보험기간 중에 위험이 현저하게 증대되었을 경우 3약관의 규정에 의거한 경우 4보험계약자가 파산하였을 경우 등이 있다.",DB생명,2025-08-14 13:18:54
221,보험계약의 해지 [영 : ],"보험계약이 당사자의 의사에 의하여 종료되는 경우인데, 보험계약자에 의한 해지와 보험자에 의한 해지가 있다. 보험계약자에 의한 해지에는 1보험자의 책임개시 전의 임의해지 2보험자가 파산한 경우 3약관의 규정에 의거한 경우가 있으며, 보험자에 의한 해지에는 1고지의무 위반 2보험기간 중에 위험이 현저하게 증대되었을 경우 3약관의 규정에 의거한 경우 4보험계약자가 파산하였을 경우",KNIA,2025-08-14 12:21:26
222,보험계약일,"계약자와 보험회사와의 보험계약 체결일, 철회 산정기간의 기준일이며 매년 도래하는 보험계약일을 계약해당일이라 함",KNIA,2025-08-14 12:21:26
477,보험계약자,"보험계약의 한쪽의 당사자로서, 자기 이름으로 보험계약의 청약을 하여 계약이 성립되면 보험료납입의 의무를 지는 사람을 말한다.",KIDI_BIGIN,2025-08-13 17:23:02
162,보험계약자 / /,"보험사업자의 상대방으로서 자기의 명의로 보험계약을 체결하고 보험료를 납입할 의무를 지는 사람을 말한다. 보험계약자는 자연인이든 법인이든, 능력자이든 무능력자이든 상관없으며, 여러사람이 공동으로 보험계약자가 되어도 관계없다.",DB생명,2025-08-14 13:18:54
223,보험계약자 [영 : ],"보험계약의 한쪽의 당사자로서, 자기 이름으로 보험계약의 청약을 하여 계약이 성립되면 보험료납입의 의무를 지는 사람을 말한다.",KNIA,2025-08-14 12:21:26
478,보험계약준비금,"보험계약에 의거한 책임을 이행하기 위하여 보험회사가 결산기말에 적립하는 준비금으로서 책임준비금과 비상위험준비금으로 대별된다. 책임준비금은 다시 미경과보험, 지급준비금과 생명보험 및 장기손해보험의 경우는 보험료적립금과 배당준비금(계약자배당을 하는 상품에 한함)으로 나누어진다.",KIDI_BIGIN,2025-08-13 17:23:02
128,보험계약준비금,"보험계약에 의거한 책임을 이행하기 위하여 보험회사가 결산기말에 적립하는 준비금으로서 책임준비금과 비상위험준비금으로 대별된다. 책임준비금은 다시 미경과보험, 지급준비금과 생명보험 및 장기손해보험의 경우는 보험료적립금과 배당준비금(계약자배당을 하는 상품에 한함)으로 나누어진다.",한화생명,2025-08-14 14:29:51
163,보험계약준비금 / /,"보험계약에 의거한 책임을 이행하기 위하여 보험회사가 결산기말에 적립하는 준비금으로서 책임준비금과 비상위험준비금으로 대별되며, 비상위험준비금은 손해보험에서만 적립하는 준비금이다.",DB생명,2025-08-14 13:18:54
481,보험계약증,"보험계약이 성립되고 나서, 보험계약의 성립을 증명하기 위하여 계약내용을 기재하고 보험자가 서명해서 보험계약자에게 교부하는 일정양식의 증서이다.",KIDI_BIGIN,2025-08-13 17:23:03
225,보험계약증 [영 : ],"보험계약이 성립되고 나서, 보험계약의 성립을 증명하기 위하여 계약내용을 기재하고 보험자가 서명해서 보험계약자에게 교부하는 일정양식의 증서이다.",KNIA,2025-08-14 12:21:26
482,보험관계,보험자와 보험가입자 사이에 존재하는 법률관계이다. 보험관계의 핵심적인 내용은 보험자측이 보험금의 조건적 급부를 보증하고 가입자측의 보험료지급 기타의 의무를 지는 것이다. 이외의 보험관계의 내용은 보통보험약관에 의해 상세히 규정된다.,KIDI_BIGIN,2025-08-13 17:23:03
484,보험금,"생명보험에서는 보험사고가 생겼을 때 보험자로부터 보험금수익자에게 지급되는 돈을 말한다. 통상, 보험금과 보험가입금액과는 같은 뜻이며, 그 내역은 만기, 사망, 화재, 고도장애 등으로 되어 있다. 손해보험에서는 보험 사고가 발생하여 손해가 생겼을 경우에 그 보상금으로서 보험회사로부터 피보험자에게 지급되는 돈을 말한다. 그러나 손해보험은 실손보상계약이므로 전손사고가 발생되지 않은 한 보험금과 보험가입금액은 같지가 않다.",KIDI_BIGIN,2025-08-13 17:23:03
105,보험금,보험계약이 만료되거나 피보험자(보험대상자)가 보험사고를 당했을 경우 보험자가 보험수익자(보험금을 받는자)에게 지급하는 금액을 말한다.,한화생명,2025-08-14 14:29:51
164,보험금 / /,"생명보험에서는 보험사고가 생겼을 때 보험자로부터 보험금수익자에게 지급되는 금액을 말한다. 통상, 보험금과 보험가입금액과는 같은 뜻이며, 그 내역은 만기, 사망, 고도장애 등으로 되어 있다. 손해보험에서는 보험 사고가 발생하여 손해가 생겼을 경우에 그 보상금으로서 보험회사로부터 피보험자에게 지급되는 돈을 말한다. 그러나 손해보험은 실손보상계약이므로 전손 사고가 발생되지 않은 한 보험금과 보험가입금액은 같지가 않다.",DB생명,2025-08-14 13:18:54
227,보험금 [영 : ],보험금 지급사유가 발생하였을 때 보험회사가 보험수익자 또는 피보험자에게 지급하는 금액을 말합니다.,KNIA,2025-08-14 12:21:26
486,보험금 거치제도,"사망보험금이나 만기보험금의 일부 또는 전부를 즉시 수령하지 않고 보험회사에 일정이자를 받고 예탁하게 되어 있는 제도이다. 통상 보험계약의 보통보험약관에 보험금 수취방법의 하나로 선택할 수 있도록 규정되어 있다. 이 제도는 보험금 등의 수취인에게는 당장 필요로 하지 않는 자금을 유리하게 운용할 수 있다는 장점이 있고, 한편 생명보험회사로서는 운용자금이 사외로 빠져나가는 것을 방지하는 효과를 얻게되므로 흔히 채용되고 있다.",KIDI_BIGIN,2025-08-13 17:23:03
165,보험금 거치제도 / /,사망보험금이나 만기보험금의 일부 또는 전부를 즉시 수령하지 않고 보험회사에 일정이자를 받고 예탁할 수 있는 제도이다. 이 제도는 보험금 등의 수취인에게는 당장 필요로 하지 않는 자금을 유리하게 운용할 수 있다는 장점이 있고 생명보험회사로서는 운용 자금이 사외로 빠져나가는 것을 방지하는 효과를 얻게 된다.,DB생명,2025-08-14 13:18:54
228,보험금 분담,계약에서 보장하는 위험과 같은 위험을 보장하는 다른 계약(공제계약을 포함합니다)이 있을 경우 비율에 따라 손해를 보상합니다.,KNIA,2025-08-14 12:21:26
166,보험금 삭감법 / /,표준미달체 보험의 계약조건 중 하나로서 표준미달체의 초과위험이 체감성인 경우에 적용되는 방법이다. 계약후 일정년수 이내의 사망에 대하여는 미리 정해진 비율로 보험금을 삭감하여 지급하게 된다.,DB생명,2025-08-14 13:18:54
490,보험금 수취인,"생명보험 약관에 따라 보험사고가 발생하면 보험금을 받는 사람. 보험금 수취인은 보험계약자 자신이라도 좋고, 그 이외의 타인이라도 좋다. 전자를 「자기를 위한 보험」이라고 하며 후자를 「타인을 위한 보험」이라고 한다. 보험금 수취인에는 1보험계약자에 의해서 지정된 사람 2법률에 따라 정해진 사람 3약관에 따라 정해진 사람(예를 들면, 고도장해보험금의 수취인을 피보험자에게 지정)이 있다. 보험금 수취인이 될 수 있는 사람은 자연인이나 법인이라도 좋고, 또 복수라도 좋다.복수의 경우, 미리 보험계약자가 별도의 지정을 하지 않는 때는, 각 사람은 민법규정에 따라 분할해서 보험금을 수취하게 된다. 약관에 따라 보험계약자는 언제라도 보험금 수취인을 지정, 변경할 수 있다.",KIDI_BIGIN,2025-08-13 17:23:03
167,보험금 수취인 (구 보험수익자) / /,"보험수익자란 보험계약자로부터 보험금 청구권을 지정 받은 사람을 말한다. 즉, 보험자와 보험계약자간에 성립된 보험계약에 대하여 보험금 지급사유가 발생했을때 보험회사로부터 보험금을 지급받는 사람을 말한다. 보험수익자는 보험계약자 자신이라도 좋고, 그 이외의 타인이라도 좋다. 전자를 「자기를 위한 보험」이라고 하며 후자를 「타인을 위한 보험」이라고 한다. 보험수익자에는 1 보험계약자에 의해서 지정된 사람 2 법률에 따라 정해진 사람 3 약관에 따라 정해진 사람(예를 들면, 고도장해보험금의 수취인을 피보험자에게 지정)이 있다.",DB생명,2025-08-14 13:18:54
504,보험금 청구권에 대한 질권설정(,"채권보존을 위하여 보험이 이용되는 가장 일반적인 방법인데, 특히 화재보험과 소형선박보험에서 많이 쓰이고 있다. 채권자(질권자)가 채무자<물상보증인을 포함〉 소유의 부동산 ̇동산을 보험의 목적으로 하는 보험계약의 보험금 청구권에 질권을 설정하고, 이것을 보험자에게 통지 또는 승인을 얻는 것이 이 방법이다. 이는 채무자 소유의 부동산 ̇동산이 멸실되었을 경우에도 채권을 확보할 수 있는 수단이 된다.",KIDI_BIGIN,2025-08-13 17:23:03
487,보험금명세서,일정기간내에 일어난 손해에 대한 명세를 재보험자에게 재보험배분과 같은 비율에 의하여 회수액을 통지하는 보고서를 말한다.,KIDI_BIGIN,2025-08-13 17:23:03
230,보험금분담(자동차보험),자동차보험 약관 상 아래의 경우 보험금의 분담 1 보상책임의 전부 또는 일부가 중복되는 중복보험시 각 보험계약의 보상책임액의 합계액이 손해액을 초과하는 경우 2 배상책임있는 피보험자가 둘 이상인 경우 3 대리운전업자(대리운전자 포함)가 가입한 보험계약에서 보험금이 지급될 수 있는 경우,KNIA,2025-08-14 12:21:26
501,보험금액,"손해보험에 있어서는 손해가 발생했을 때 보험자가 지급할 금액의 최고 한도로서 계약당사자간에 약정된 금액을 말한다. 부보금액은 보험가액과 일치하는 것이 보통이지만, 초과하거나 미달하는 경우가 있다. 생명보험에 있어서는 법률 및 보험약관에서 정한 보험사고가 발생한 경우에 지급되는 보험자와 보험계약자간의 합의된 일정한 약정금액을 말한다.",KIDI_BIGIN,2025-08-13 17:23:03
121,보험금액,"손해보험에 있어서는 손해가 발생했을 때 보험자가 지급할 금액의 최고 한도로서 계약당사자간에 약정된 금액을 말한다. 부보금액은 보험거액과 일치하는 것이 보통이지만, 초과하거나 미달하는 경우가 있다. 생명보험에 있어서는 법률 및 보험약관에서 정한 보험사고가 발생한 경우에 지급하는 보험자와 보험계약자간의 합의된 일정한 약정금액을 말한다.",한화생명,2025-08-14 14:29:51
168,보험금액 / /,"보험기간내에 보험사고가 발생하면 보험자는 일정한 금액을 지급할 책임을 지는 것이며 이 금액이 보험금액이다. 보험가입금액은 보험자와 보험계약자와의 합의에 의하여 자유로이 정해지며, 생명보험에 있어서는 법률 및 보험약관에서 정한 보험사고가 발생한 경우에 지급되는 보험자와 보험계약자간의 합의된 약정금액을 말하고, 손해보험에 있어서는 손해가 발생했을 때 보험자가 지급할 금액의 최고한도로서 계약당사자간에 약정된 금액을 말한다.",DB생명,2025-08-14 13:18:54
231,보험금액 [영 : ],"손해보험에 있어서는 손해가 발생했을 때 보험자가 지급할 금액의 최고 한도로서 계약당사자간에 약정된 금액을 말한다. 부보금액은 보험가액과 일치하는 것이 보통이지만, 초과하거나 미달하는 경우가 있다. 생명보험에 있어서는 법률 및 보험약관에서 정한 보험사고가 발생한 경우에 지급되는 보험자와 보험계약자간의 합의된 일정한 약정금액을 말한다.",KNIA,2025-08-14 12:21:26
502,보험금액 자동 복원방식,"보험기간 중에 사고가 발생하여 보험금이 지급되었더라도 보험가입금액은 지급을 받은 금액만큼 감액됨이 없이 그때마다 자동적으로 원래의 보험가입금액으로 복원되는 방식. 이 방식의 보험에서는 계약자는 동일한 보험기간내라면 몇 번의 보험금 지급이 있었더라도 항상 같은 조건으로 손해를 보상받게 된다. 해상보험이 이 방식을 택하고 있는 대표적인 예이며, 화재보험에서는 이와 반대로 특약이 없는 한 분손보험금 지급시마다 그만큼 보험가입 금액이 감액된다. 잔존보험금액",KIDI_BIGIN,2025-08-13 17:23:03
232,보험금지급기준,"약관상 지급보험금 산출을 위한 객관적, 세부적인 산출기준",KNIA,2025-08-14 12:21:26
508,보험급부,"보험계약에 의거해서 지급되는 보험금, 급부금 또는 현물급부를 말한다.",KIDI_BIGIN,2025-08-13 17:23:04
117,보험급부,"보험계약에 의거해서 지급되는 보험금, 급부금 또는 현물급부를 말한다.",한화생명,2025-08-14 14:29:51
169,보험급부 (구 급부) / /,"보험계약의 지급사유가 발생하였을 경우, 보험회사로부터 보험수익자에게 지급되는 보험금, 급부금 또는 현물급부 등을 말한다.",DB생명,2025-08-14 13:18:54
